package,component,fname,dep_type
ggtea,theme,theme_matcha,imports or depends
ggtern,geom,geom_Lisoprop,imports or depends
ggtern,geom,geom_Lline,imports or depends
ggtern,geom,geom_Lmark,imports or depends
ggtern,geom,geom_Risoprop,imports or depends
ggtern,geom,geom_Rline,imports or depends
ggtern,geom,geom_Rmark,imports or depends
ggtern,geom,geom_Tisoprop,imports or depends
ggtern,geom,geom_Tline,imports or depends
ggtern,geom,geom_Tmark,imports or depends
ggtern,geom,geom_confidence,imports or depends
ggtern,geom,geom_confidence_tern,imports or depends
ggtern,geom,geom_crosshair_tern,imports or depends
ggtern,geom,geom_density_tern,imports or depends
ggtern,geom,geom_errorbarL,imports or depends
ggtern,geom,geom_errorbarR,imports or depends
ggtern,geom,geom_errorbarT,imports or depends
ggtern,geom,geom_hex_tern,imports or depends
ggtern,geom,geom_interpolate_tern,imports or depends
ggtern,geom,geom_label_viewport,imports or depends
ggtern,geom,geom_mask,imports or depends
ggtern,geom,geom_mean_ellipse,imports or depends
ggtern,geom,geom_point_swap,imports or depends
ggtern,geom,geom_polygon_closed,imports or depends
ggtern,geom,geom_smooth_tern,imports or depends
ggtern,geom,geom_text_viewport,imports or depends
ggtern,geom,geom_tri_tern,imports or depends
ggtern,stat,stat_confidence,imports or depends
ggtern,stat,stat_confidence_tern,imports or depends
ggtern,stat,stat_density_tern,imports or depends
ggtern,stat,stat_hex_tern,imports or depends
ggtern,stat,stat_interpolate_tern,imports or depends
ggtern,stat,stat_mean_ellipse,imports or depends
ggtern,stat,stat_smooth_tern,imports or depends
ggtern,stat,stat_tri_tern,imports or depends
ggtern,scale,scale_L_continuous,imports or depends
ggtern,scale,scale_R_continuous,imports or depends
ggtern,scale,scale_T_continuous,imports or depends
ggtern,coord,coord_tern,imports or depends
ggtern,theme,theme_anticlockwise,imports or depends
ggtern,theme,theme_arrowbaseline,imports or depends
ggtern,theme,theme_arrowcustomlength,imports or depends
ggtern,theme,theme_arrowdefault,imports or depends
ggtern,theme,theme_arrowlarge,imports or depends
ggtern,theme,theme_arrowlength,imports or depends
ggtern,theme,theme_arrowlong,imports or depends
ggtern,theme,theme_arrownormal,imports or depends
ggtern,theme,theme_arrowshort,imports or depends
ggtern,theme,theme_arrowsmall,imports or depends
ggtern,theme,theme_bluedark,imports or depends
ggtern,theme,theme_bluelight,imports or depends
ggtern,theme,theme_bordersonbottom,imports or depends
ggtern,theme,theme_bordersontop,imports or depends
ggtern,theme,theme_bvbg,imports or depends
ggtern,theme,theme_bvbw,imports or depends
ggtern,theme,theme_bw,imports or depends
ggtern,theme,theme_classic,imports or depends
ggtern,theme,theme_clockwise,imports or depends
ggtern,theme,theme_counterclockwise,imports or depends
ggtern,theme,theme_custom,imports or depends
ggtern,theme,theme_dark,imports or depends
ggtern,theme,theme_darker,imports or depends
ggtern,theme,theme_ggtern,imports or depends
ggtern,theme,theme_gray,imports or depends
ggtern,theme,theme_gridsonbottom,imports or depends
ggtern,theme,theme_gridsontop,imports or depends
ggtern,theme,theme_hidearrows,imports or depends
ggtern,theme,theme_hidegrid,imports or depends
ggtern,theme,theme_hidegrid_major,imports or depends
ggtern,theme,theme_hidegrid_minor,imports or depends
ggtern,theme,theme_hidelabels,imports or depends
ggtern,theme,theme_hidelatex,imports or depends
ggtern,theme,theme_hidemask,imports or depends
ggtern,theme,theme_hideprimary,imports or depends
ggtern,theme,theme_hidesecondary,imports or depends
ggtern,theme,theme_hideticks,imports or depends
ggtern,theme,theme_hidetitles,imports or depends
ggtern,theme,theme_latex,imports or depends
ggtern,theme,theme_legend_position,imports or depends
ggtern,theme,theme_light,imports or depends
ggtern,theme,theme_linedraw,imports or depends
ggtern,theme,theme_matrix,imports or depends
ggtern,theme,theme_mesh,imports or depends
ggtern,theme,theme_minimal,imports or depends
ggtern,theme,theme_noarrows,imports or depends
ggtern,theme,theme_nogrid,imports or depends
ggtern,theme,theme_nogrid_major,imports or depends
ggtern,theme,theme_nogrid_minor,imports or depends
ggtern,theme,theme_nolabels,imports or depends
ggtern,theme,theme_nolatex,imports or depends
ggtern,theme,theme_nomask,imports or depends
ggtern,theme,theme_noprimary,imports or depends
ggtern,theme,theme_nosecondary,imports or depends
ggtern,theme,theme_noticks,imports or depends
ggtern,theme,theme_notitles,imports or depends
ggtern,theme,theme_novar_tern,imports or depends
ggtern,theme,theme_rgbg,imports or depends
ggtern,theme,theme_rgbw,imports or depends
ggtern,theme,theme_rotate,imports or depends
ggtern,theme,theme_showarrows,imports or depends
ggtern,theme,theme_showgrid,imports or depends
ggtern,theme,theme_showgrid_major,imports or depends
ggtern,theme,theme_showgrid_minor,imports or depends
ggtern,theme,theme_showlabels,imports or depends
ggtern,theme,theme_showlatex,imports or depends
ggtern,theme,theme_showmask,imports or depends
ggtern,theme,theme_showprimary,imports or depends
ggtern,theme,theme_showsecondary,imports or depends
ggtern,theme,theme_showticks,imports or depends
ggtern,theme,theme_showtitles,imports or depends
ggtern,theme,theme_tern_nogrid,imports or depends
ggtern,theme,theme_tern_nogrid_major,imports or depends
ggtern,theme,theme_tern_nogrid_minor,imports or depends
ggtern,theme,theme_ticklength,imports or depends
ggtern,theme,theme_ticklength_major,imports or depends
ggtern,theme,theme_ticklength_minor,imports or depends
ggtern,theme,theme_ticksinside,imports or depends
ggtern,theme,theme_ticksoutside,imports or depends
ggtern,theme,theme_tropical,imports or depends
ggtern,theme,theme_void,imports or depends
ggtern,theme,theme_zoom_L,imports or depends
ggtern,theme,theme_zoom_M,imports or depends
ggtern,theme,theme_zoom_R,imports or depends
ggtern,theme,theme_zoom_T,imports or depends
ggtern,theme,theme_zoom_center,imports or depends
ggtern,position,position_jitter_tern,imports or depends
ggtern,position,position_nudge_tern,imports or depends
ggtext,geom,geom_richtext,imports or depends
ggtext,geom,geom_textbox,imports or depends
ggthemes,geom,geom_rangeframe,imports or depends
ggthemes,geom,geom_tufteboxplot,imports or depends
ggthemes,stat,stat_fivenumber,imports or depends
ggthemes,scale,scale_color_calc,imports or depends
ggthemes,scale,scale_color_canva,imports or depends
ggthemes,scale,scale_color_colorblind,imports or depends
ggthemes,scale,scale_color_continuous_tableau,imports or depends
ggthemes,scale,scale_color_economist,imports or depends
ggthemes,scale,scale_color_excel,imports or depends
ggthemes,scale,scale_color_excel_new,imports or depends
ggthemes,scale,scale_color_few,imports or depends
ggthemes,scale,scale_color_fivethirtyeight,imports or depends
ggthemes,scale,scale_color_gdocs,imports or depends
ggthemes,scale,scale_color_gradient2_tableau,imports or depends
ggthemes,scale,scale_color_gradient_tableau,imports or depends
ggthemes,scale,scale_color_hc,imports or depends
ggthemes,scale,scale_color_pander,imports or depends
ggthemes,scale,scale_color_ptol,imports or depends
ggthemes,scale,scale_color_solarized,imports or depends
ggthemes,scale,scale_color_stata,imports or depends
ggthemes,scale,scale_color_tableau,imports or depends
ggthemes,scale,scale_color_wsj,imports or depends
ggthemes,scale,scale_colour_calc,imports or depends
ggthemes,scale,scale_colour_canva,imports or depends
ggthemes,scale,scale_colour_colorblind,imports or depends
ggthemes,scale,scale_colour_colourblind,imports or depends
ggthemes,scale,scale_colour_economist,imports or depends
ggthemes,scale,scale_colour_excel,imports or depends
ggthemes,scale,scale_colour_excel_new,imports or depends
ggthemes,scale,scale_colour_few,imports or depends
ggthemes,scale,scale_colour_fivethirtyeight,imports or depends
ggthemes,scale,scale_colour_gdocs,imports or depends
ggthemes,scale,scale_colour_gradient2_tableau,imports or depends
ggthemes,scale,scale_colour_gradient_tableau,imports or depends
ggthemes,scale,scale_colour_hc,imports or depends
ggthemes,scale,scale_colour_pander,imports or depends
ggthemes,scale,scale_colour_ptol,imports or depends
ggthemes,scale,scale_colour_solarized,imports or depends
ggthemes,scale,scale_colour_stata,imports or depends
ggthemes,scale,scale_colour_tableau,imports or depends
ggthemes,scale,scale_colour_wsj,imports or depends
ggthemes,scale,scale_fill_calc,imports or depends
ggthemes,scale,scale_fill_canva,imports or depends
ggthemes,scale,scale_fill_colorblind,imports or depends
ggthemes,scale,scale_fill_colourblind,imports or depends
ggthemes,scale,scale_fill_continuous_tableau,imports or depends
ggthemes,scale,scale_fill_economist,imports or depends
ggthemes,scale,scale_fill_excel,imports or depends
ggthemes,scale,scale_fill_excel_new,imports or depends
ggthemes,scale,scale_fill_few,imports or depends
ggthemes,scale,scale_fill_fivethirtyeight,imports or depends
ggthemes,scale,scale_fill_gdocs,imports or depends
ggthemes,scale,scale_fill_gradient2_tableau,imports or depends
ggthemes,scale,scale_fill_gradient_tableau,imports or depends
ggthemes,scale,scale_fill_hc,imports or depends
ggthemes,scale,scale_fill_pander,imports or depends
ggthemes,scale,scale_fill_ptol,imports or depends
ggthemes,scale,scale_fill_solarized,imports or depends
ggthemes,scale,scale_fill_stata,imports or depends
ggthemes,scale,scale_fill_tableau,imports or depends
ggthemes,scale,scale_fill_wsj,imports or depends
ggthemes,scale,scale_linetype_stata,imports or depends
ggthemes,scale,scale_shape_calc,imports or depends
ggthemes,scale,scale_shape_circlefill,imports or depends
ggthemes,scale,scale_shape_cleveland,imports or depends
ggthemes,scale,scale_shape_few,imports or depends
ggthemes,scale,scale_shape_stata,imports or depends
ggthemes,scale,scale_shape_tableau,imports or depends
ggthemes,scale,scale_shape_tremmel,imports or depends
ggthemes,theme,theme_base,imports or depends
ggthemes,theme,theme_calc,imports or depends
ggthemes,theme,theme_clean,imports or depends
ggthemes,theme,theme_economist,imports or depends
ggthemes,theme,theme_economist_white,imports or depends
ggthemes,theme,theme_excel,imports or depends
ggthemes,theme,theme_excel_new,imports or depends
ggthemes,theme,theme_few,imports or depends
ggthemes,theme,theme_fivethirtyeight,imports or depends
ggthemes,theme,theme_foundation,imports or depends
ggthemes,theme,theme_gdocs,imports or depends
ggthemes,theme,theme_hc,imports or depends
ggthemes,theme,theme_igray,imports or depends
ggthemes,theme,theme_map,imports or depends
ggthemes,theme,theme_pander,imports or depends
ggthemes,theme,theme_par,imports or depends
ggthemes,theme,theme_solarized,imports or depends
ggthemes,theme,theme_solarized_2,imports or depends
ggthemes,theme,theme_solid,imports or depends
ggthemes,theme,theme_stata,imports or depends
ggthemes,theme,theme_tufte,imports or depends
ggthemes,theme,theme_wsj,imports or depends
ggthemeUL,scale,scale_color_ul,imports or depends
ggthemeUL,scale,scale_fill_ul,imports or depends
ggthemeUL,theme,theme_ul,imports or depends
ggTimeSeries,stat,stat_calendar_heatmap,imports or depends
ggTimeSeries,stat,stat_horizon,imports or depends
ggTimeSeries,stat,stat_marimekko,imports or depends
ggTimeSeries,stat,stat_occurrence,imports or depends
ggTimeSeries,stat,stat_steamgraph,imports or depends
ggTimeSeries,stat,stat_waterfall,imports or depends
ggtrace,geom,geom_line_trace,imports or depends
ggtrace,geom,geom_path_trace,imports or depends
ggtrace,geom,geom_point_trace,imports or depends
ggtrace,geom,geom_step_trace,imports or depends
ggtreebar,geom,geom_treebar,imports or depends
ggtreebar,geom,geom_treebar_subgroup2_border,imports or depends
ggtreebar,geom,geom_treebar_subgroup2_text,imports or depends
ggtreebar,geom,geom_treebar_subgroup3_border,imports or depends
ggtreebar,geom,geom_treebar_subgroup3_text,imports or depends
ggtreebar,geom,geom_treebar_subgroup_border,imports or depends
ggtreebar,geom,geom_treebar_subgroup_text,imports or depends
ggtreebar,geom,geom_treecol,imports or depends
ggtreebar,geom,geom_treecol_subgroup2_border,imports or depends
ggtreebar,geom,geom_treecol_subgroup2_text,imports or depends
ggtreebar,geom,geom_treecol_subgroup3_border,imports or depends
ggtreebar,geom,geom_treecol_subgroup3_text,imports or depends
ggtreebar,geom,geom_treecol_subgroup_border,imports or depends
ggtreebar,geom,geom_treecol_subgroup_text,imports or depends
ggtrendline,stat,stat_eq,imports or depends
ggtrendline,stat,stat_rrp,imports or depends
ggtricks,geom,geom_donut,imports or depends
ggtricks,geom,geom_donut_slice,imports or depends
ggtricks,geom,geom_pie,imports or depends
ggtricks,geom,geom_series_circles,imports or depends
ggtricks,geom,geom_series_text,imports or depends
ggtricks,geom,geom_slice,imports or depends
ggtricks,stat,stat_donut,imports or depends
ggtricks,stat,stat_donut_slice,imports or depends
ggtricks,stat,stat_pie,imports or depends
ggtricks,stat,stat_series_circles,imports or depends
ggtricks,stat,stat_series_text,imports or depends
ggtricks,stat,stat_slice,imports or depends
ggupset,scale,scale_x_mergelist,imports or depends
ggupset,scale,scale_x_upset,imports or depends
ggupset,theme,theme_combmatrix,imports or depends
ggvenn,geom,geom_venn,imports or depends
ggvfields,geom,geom_gradient_field,imports or depends
ggvfields,geom,geom_gradient_field2,imports or depends
ggvfields,geom,geom_gradient_smooth,imports or depends
ggvfields,geom,geom_potential,imports or depends
ggvfields,geom,geom_stream,imports or depends
ggvfields,geom,geom_stream_field,imports or depends
ggvfields,geom,geom_stream_field2,imports or depends
ggvfields,geom,geom_stream_smooth,imports or depends
ggvfields,geom,geom_vector,imports or depends
ggvfields,geom,geom_vector2,imports or depends
ggvfields,geom,geom_vector_field,imports or depends
ggvfields,geom,geom_vector_field2,imports or depends
ggvfields,geom,geom_vector_smooth,imports or depends
ggvfields,stat,stat_gradient_field,imports or depends
ggvfields,stat,stat_gradient_field2,imports or depends
ggvfields,stat,stat_gradient_smooth,imports or depends
ggvfields,stat,stat_potential,imports or depends
ggvfields,stat,stat_stream,imports or depends
ggvfields,stat,stat_stream_field,imports or depends
ggvfields,stat,stat_stream_field2,imports or depends
ggvfields,stat,stat_stream_smooth,imports or depends
ggvfields,stat,stat_vector,imports or depends
ggvfields,stat,stat_vector2,imports or depends
ggvfields,stat,stat_vector_field,imports or depends
ggvfields,stat,stat_vector_field2,imports or depends
ggvfields,scale,scale_length_continuous,imports or depends
ggwordcloud,geom,geom_text_wordcloud,imports or depends
ggwordcloud,geom,geom_text_wordcloud_area,imports or depends
